,cash,LQD,EFA,IEF,EEM,TLT,SHY,SPY
2005-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.9951247520530949,9.714426338731498e-11
2005-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.9953717385703043,9.726048975665036e-11
2005-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.9948788165423417,9.740167749389672e-11
2005-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9956171176658748,9.67540292747752e-11
2005-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9957405800125249,9.812405912667495e-11
2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.9970978002909474,9.794137843374991e-11
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.997715050255298,1.0036199311709298e-10
2005-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.997715050255298,1.0053293490978065e-10
2005-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9979617276529751,1.010114989357464e-10
2005-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9987040473306465,1.0136192276760989e-10
2005-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.998332794755947,1.0190892738001548e-10
2005-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9982097033527453,1.0084916125891164e-10
2005-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.9982097033527453,1.0092605997408494e-10
2005-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9988276333251218,1.0144737085346633e-10
2005-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0003103561392794,1.0025085129821235e-10
2005-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0011765091070628,9.894324466924753e-11
2005-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0027820760287853,9.755869370413459e-11
2005-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.002287670226975,9.785784868448424e-11
2005-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0035233447000003,9.863559506338455e-11
2005-04-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0031519684774823,9.725960259314971e-11
2005-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0014228155612843,9.914837482047275e-11
2005-04-22,0.0,0.0,0.0,0.0,0.0,0.0,1.001669369311143,9.877231200075483e-11
2005-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0019169740674578,9.942186344038309e-11
2005-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.001669369311143,9.845609477581878e-11
2005-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0024115035170866,9.884067959363493e-11
2005-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0032766673023228,9.760145880594015e-11
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0022876702269743,9.892617330046618e-11
2005-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0024115035738759,1.0083441799984208e-10
2005-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0030307318483804,1.0100762866325428e-10
2005-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0034024171904654,1.0178728473446145e-10
2005-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0043939490461469,1.0175263150386688e-10
2005-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0021640224653654,1.0143212380184257e-10
2005-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0016678237701602,1.0206447358617753e-10
2005-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0024115035738759,1.0100762866325427e-10
2005-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0030307318483804,1.0156204335972684e-10
2005-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0035273014870407,1.0044456684358823e-10
2005-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0046411828590205,1.0024531307973454e-10
2005-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0043939490461467,1.0118089481622708e-10
2005-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0043939490461467,1.0185657269913036e-10
2005-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0053840589519167,1.0290477974712026e-10
2005-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0038976885270325,1.0333791276064192e-10
2005-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0038976885270325,1.0319066196333031e-10
2005-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0045179678079936,1.0376239865097013e-10
2005-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0051368251390431,1.035198630298486e-10
2005-05-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0055076449463993,1.0344183545938522e-10
2005-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0051368251390433,1.0399630564541841e-10
2005-05-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0055076449463995,1.0416952555709071e-10
2005-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0062516338696612,1.035025225421612e-10
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0082380361335663,1.0142051963327192e-10
2005-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.007865176137184,1.0163934398876256e-10
2005-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0066246793990956,1.0112594734870533e-10
2005-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0071216818051505,1.0103336954167456e-10
2005-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.007369472033222,1.011091174707505e-10
2005-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0071216818051503,1.0092394388565005e-10
2005-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0064994859829663,1.0140371671187549e-10
2005-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0056311073543498,1.0116803552187162e-10
2005-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0056311073543498,1.0148785711613019e-10
2005-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.005879639469332,1.0172351134957568e-10
2005-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0056311073543498,1.0191708639537436e-10
2005-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0064994859829661,1.021780168950702e-10
2005-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0063751581015659,1.0255658581558008e-10
2005-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0061275533452219,1.0259040731084009e-10
2005-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0062513866353486,1.026495949275451e-10
2005-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.008486939192003,1.0273406779601992e-10
2005-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0081148210825313,1.0128902554144547e-10
2005-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.008610834306039,1.0054536597962074e-10
2005-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0089846216610592,1.0068904443583951e-10
2005-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0078651761371835,1.0153406964273014e-10
2005-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0081148210825313,1.0126366840551992e-10
2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0087353476591667,1.0071439258624557e-10
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0059475221798002,1.0119011261916138e-10
2005-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.006196425238252,1.0200279752100363e-10
2005-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0068188065321997,1.0114777843561226e-10
2005-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0076903381802358,1.0154564594844887e-10
2005-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.006569903473748,1.0270548375753221e-10
2005-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0058227615310287,1.0323033581796127e-10
2005-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0058227615310287,1.0350123678626029e-10
2005-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0059475221798007,1.036451532069669e-10
2005-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0059475221798007,1.0405147315406942e-10
2005-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0060716645894805,1.0399221609893359e-10
2005-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.005822761531029,1.035774347160377e-10
2005-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0061964252382523,1.0414463896307074e-10
2005-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0060716645894803,1.045001632908308e-10
2005-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0050758050600368,1.0389065186483096e-10
2005-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0060716645894803,1.0458484966098389e-10
2005-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0056989282408948,1.0428851037614013e-10
2005-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0054498397107157,1.0441552192831491e-10
2005-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0054498397107157,1.0479647557109224e-10
2005-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0055742294160324,1.0545680061948941e-10
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0049511680590837,1.0475414138754313e-10
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0043404715458792,1.0102845643825169e-10
2005-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0044653558424772,1.0163307671832952e-10
2005-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0048397614366342,1.0190269939800788e-10
2005-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0048397614366342,1.0108561279751073e-10
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0039657568321763,1.0039931078924421e-10
2005-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0029685371766688,1.0021140458854297e-10
2005-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.004091877606958,1.008160248686208e-10
2005-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1.004091877606958,1.0076699150615569e-10
2005-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.004839761436634,1.0116733796418494e-10
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0060875533961569,1.0054638481354821e-10
2005-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0055885108010387,1.0116733796418494e-10
2005-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0060875533961569,9.985188161921384e-11
2005-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0063365801024422,9.98437238716315e-11
2005-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0072083590461687,9.983556612404916e-11
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.006834633515013,1.000643653150274e-10
2005-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0069600124028846,1.000643653150274e-10
2005-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0079580975931208,9.987643305123483e-11
2005-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.008082734594082,9.898581378243422e-11
2005-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0079580975931208,9.934530200097492e-11
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0072083590461687,9.866716642798785e-11
2005-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0074589313501843,9.942703585534624e-11
2005-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.008956182783357,9.890412336654841e-11
2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,1.011574610809997,1.0015423085388973e-10
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0128012590495172,1.0187954262462124e-10
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0140516476132972,1.0169655447624854e-10
2005-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0124254933293366,1.0288594648718796e-10
2005-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0116764966692529,1.0306062141437898e-10
2005-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0111747338221013,1.0271958478117864e-10
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0114251824783125,1.0363454321074679e-10
2005-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0110492931103134,1.0342658886727206e-10
2005-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0116764966692526,1.0285270244631353e-10
2005-09-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0115507468379186,1.0247840408453412e-10
2005-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.011300545477344,1.0242849822588703e-10
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.010549941395621,1.0315689559074479e-10
2005-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0107998336366495,1.0281441740961616e-10
2005-09-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0100483021962883,1.0194566810842496e-10
2005-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0110492931103134,1.0099347706058564e-10
2005-09-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0114251824783125,1.0135266127874855e-10
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0105499413956212,1.0143620030777222e-10
2005-09-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0097990281943519,1.0155313372315976e-10
2005-09-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0094244989523553,1.0152807908953453e-10
2005-09-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0097990281943519,1.0162827993633084e-10
2005-09-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0094244989523553,1.0245525087915789e-10
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0085475886241153,1.0277265673895665e-10
2005-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0080965832658966,1.0140629062898074e-10
2005-10-04,0.0,0.0,0.0,0.0,0.0,0.0,1.007971884441012,1.0026481747361767e-10
2005-10-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0084732763447377,9.894969004831887e-11
2005-10-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0084732763447377,9.859403552432067e-11
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0092261060872367,9.893313820151982e-11
2005-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0091009744949875,9.809772533289407e-11
2005-10-11,0.0,0.0,0.0,0.0,0.0,0.0,1.008849536656214,9.795711345342016e-11
2005-10-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0080965832658964,9.718787294162705e-11
2005-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0080965832658964,9.713004656892113e-11
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0083470319221224,9.815563928150898e-11
2005-10-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0078445271880307,9.851957848649762e-11
2005-10-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0087234777053264,9.745261491450301e-11
2005-10-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0092261060872365,9.907375883858464e-11
2005-10-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0092261060872365,9.732848482110097e-11
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0098532478223035,9.770901966084316e-11
2005-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.009476121976098,9.92226378838672e-11
2005-10-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0077205084261471,9.902415584373287e-11
2005-10-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0073436916994876,9.873462988861282e-11
2005-10-27,0.0,0.0,0.0,0.0,0.0,0.0,1.008096583265896,9.768420064823548e-11
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.008096583265896,9.909031944297462e-11
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.007720508426147,9.936329355129561e-11
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0079974795961566,1.013963216084495e-10
2005-11-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0078714206452621,1.0245664761317152e-10
2005-11-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0073682976720502,1.0289424827088529e-10
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0073682976720502,1.0275959026302529e-10
2005-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0072422387211557,1.0286057708636184e-10
2005-11-08,0.0,0.0,0.0,0.0,0.0,0.0,1.008500911688915,1.0286057708636184e-10
2005-11-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0072422387211557,1.0299523509422185e-10
2005-11-10,0.0,0.0,0.0,0.0,0.0,0.0,1.008626537872445,1.037946651068742e-10
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0090038491903994,1.0414811007847419e-10
2005-11-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0074931819686697,1.0408924119354525e-10
2005-11-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0082483610197615,1.037105539711501e-10
2005-11-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0095066012201561,1.0392091200116181e-10
2005-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0103878392221426,1.0488868902635351e-10
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0103878392221426,1.0530102070303831e-10
2005-11-21,0.0,0.0,0.0,0.0,0.0,0.0,1.011016712026703,1.0583120598059416e-10
2005-11-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0124000838193539,1.0628562886545275e-10
2005-11-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0111424000341422,1.068999252787327e-10
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0120222779101258,1.0698411660515824e-10
2005-11-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0122742103401872,1.0622671543013413e-10
2005-11-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0115196495281875,1.0610890637965276e-10
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,1.011645399359536,1.0553664771407898e-10
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0106489216543388,1.0166303504484155e-10
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0115319525497481,1.0179143999808872e-10
2005-12-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0103965564568973,1.015747752251941e-10
2005-12-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0117849978101914,1.0176739539955172e-10
2005-12-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0119111804089123,1.0117351930466179e-10
2005-12-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0131721408613918,1.0110937205414791e-10
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0121620000086236,1.0137413452044107e-10
2005-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0120363738250857,1.0147047434475589e-10
2005-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0125407332765137,1.0216057131541662e-10
2005-12-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0136766857845476,1.0256178475432606e-10
2005-12-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0136766857845476,1.0226488069217939e-10
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.014307907897698,1.0193576706358263e-10
2005-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0136766857845476,1.0141138240736197e-10
2005-12-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0135512450727373,1.0150819802585278e-10
2005-12-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0135512450727373,1.016695687184369e-10
2005-12-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0144340286725095,1.022019824013775e-10
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0149378935326638,1.0225842348550515e-10
2005-12-27,0.0,0.0,0.0,0.0,0.0,0.0,1.015065003490023,1.0121780214832779e-10
2005-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0163175558908486,1.0144365994440864e-10
2005-12-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0155576782226086,1.0099191036694866e-10
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.015178326715626,1.0044331118569959e-10
2006-01-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0165703539145698,1.022586828138038e-10
2006-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0175835241389488,1.0274294895780942e-10
2006-01-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0166980821110287,1.0280753477775245e-10
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0169508182519404,1.0366308013253353e-10
2006-01-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0170776190897608,1.0392936275895304e-10
2006-01-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0160648816327464,1.0403428283996869e-10
2006-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0160648816327464,1.0436522778967153e-10
2006-01-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0165703539145698,1.0395364831930803e-10
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0185966325394185,1.0385676108902233e-10
2006-01-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0182162918498663,1.0357427675520463e-10
2006-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0180886254773167,1.0316264628261427e-10
2006-01-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0182162918498663,1.0355811754966214e-10
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0185966325394182,1.0166953909063822e-10
2006-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0187220114273263,1.0203272594808572e-10
2006-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0184694607581424,1.0213767153021479e-10
2006-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0170776190897606,1.022264409060591e-10
2006-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0172032452733057,1.0279139257295224e-10
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0164447895549338,1.0374376565542102e-10
2006-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0169508182519402,1.0366308013253352e-10
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0169508182519402,1.0290440500729584e-10
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0160238306173717,1.0220370702950776e-10
2006-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0160238306173717,1.0101760171257523e-10
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0165318995034127,1.0051613134493132e-10
2006-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0160238306173717,1.0077881787727411e-10
2006-02-07,0.0,0.0,0.0,0.0,0.0,0.0,1.016151311518201,9.988726656075007e-11
2006-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0157704762373525,1.0079475580329172e-10
2006-02-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0155169363856058,1.0062755429957309e-10
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0147539675218151,1.0081061827358383e-10
2006-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.015516936385606,1.0062755429957309e-10
2006-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.015516936385606,1.0169427189083982e-10
2006-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0153888990695934,1.0205245183577625e-10
2006-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0161513115182013,1.0281665065561042e-10
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0169117456017136,1.0253802619725003e-10
2006-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0161513115182013,1.0228332120387031e-10
2006-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0169117456017136,1.0290422960099702e-10
2006-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0160238306173717,1.027529911752045e-10
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0164039240113094,1.0301569447548627e-10
2006-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0158964115404514,1.0305552671457603e-10
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0172935700651098,1.020763293809094e-10
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.01677097262008,1.0227886341861318e-10
2006-03-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0171530443791355,1.0227097814986174e-10
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0161340008832598,1.0179658805844027e-10
2006-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0165162581140428,1.0133014984838903e-10
2006-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0165162581140428,1.0117203647106991e-10
2006-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0171530443791352,1.0138547162830942e-10
2006-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0175357962011922,1.0070558993444133e-10
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0165162581140426,1.0166218877341695e-10
2006-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0165162581140426,1.0185195147124743e-10
2006-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0185546542253399,1.0291921884979587e-10
2006-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0188092450835584,1.033777967708277e-10
2006-03-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0205928030410005,1.0359122360148987e-10
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0202109167536728,1.036777866996314e-10
2006-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0207203457657468,1.035110969476407e-10
2006-03-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0189370969278508,1.0286021672268633e-10
2006-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0191913786665232,1.0348729126299404e-10
2006-03-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0189370969278508,1.0327294850882327e-10
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0203385213023282,1.033523340972882e-10
2006-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0200839304441096,1.032014981485739e-10
2006-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0191913786665232,1.0256655499266943e-10
2006-03-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0191913786665232,1.0320945002994414e-10
2006-03-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0186818260066308,1.0302689814809967e-10
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0190640214135047,1.0305070383274632e-10
2006-04-03,0.0,0.0,0.0,0.0,0.0,0.0,1.018502227609905,1.0245301354427108e-10
2006-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0192687822605206,1.031084546013447e-10
2006-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0193968814004575,1.034638251902744e-10
2006-04-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0192687822605209,1.0335329951066347e-10
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0186300176302956,1.0230294517154997e-10
2006-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0188852885515307,1.0246090054277118e-10
2006-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.019780684228994,1.0159217085504143e-10
2006-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0191405594727656,1.0178171564357442e-10
2006-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.019012769452375,1.0164747926048949e-10
2006-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0196520286738742,1.0160798627535304e-10
2006-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0210592644959016,1.0321907969690315e-10
