,cash,SPY,LQD,EEM,EFA,TLT,IEF,SHY
2019-05-06,0.0,0.2562952696590588,4.5092674231600957e-10,0.0,1.1292442945268183e-11,0.0,0.0,2.087225893225712
2019-05-07,0.0,0.2520152242200279,4.508889618522007e-10,0.0,1.1094658042879067e-11,0.0,0.0,2.088220809671401
2019-05-08,0.0,0.25166517830078877,4.4937431157438464e-10,0.0,1.110829845616415e-11,0.0,0.0,2.0879711526485085
2019-05-09,0.0,0.2509036551224343,4.4979090415531677e-10,0.0,1.1057147814882238e-11,0.0,0.0,2.0892155307673064
2019-05-10,0.0,0.2521640684114159,4.500558396577762e-10,0.0,1.1138989567763014e-11,0.0,0.0,2.089712695965476
2019-05-13,0.0,0.24582714390805518,4.503209325788349e-10,0.0,1.0879824622665318e-11,0.0,0.0,2.092199889404806
2019-05-14,0.0,0.24805031028275623,4.5096464871469776e-10,0.0,1.0988946475286541e-11,0.0,0.0,2.092199889404806
2019-05-15,0.0,0.24950327418888174,4.522141431040155e-10,0.0,1.1028162572627437e-11,0.0,0.0,2.093693338497147
2019-05-16,0.0,0.25181396613314944,4.5149467713821587e-10,0.0,1.1116822715076464e-11,0.0,0.0,2.092448960378349
2019-05-17,0.0,0.25018592290837693,4.515325835369041e-10,0.0,1.1043507401597153e-11,0.0,0.0,2.092946516276085
2019-05-20,0.0,0.24853170091537283,4.5047236927126867e-10,0.0,1.0999176603542925e-11,0.0,0.0,2.091951404480613
2019-05-21,0.0,0.25077236676808445,4.508510239697928e-10,0.0,1.107249264385195e-11,0.0,0.0,2.0909566833847073
2019-05-22,0.0,0.2500021361199952,4.5141905324315865e-10,0.0,1.1028162572627437e-11,0.0,0.0,2.091951404480613
2019-05-23,0.0,0.24694744865489737,4.524036121300169e-10,0.0,1.0927564252088813e-11,0.0,0.0,2.095681999289825
2019-05-24,0.0,0.24750760102831845,4.5335017016702744e-10,0.0,1.1045211817281785e-11,0.0,0.0,2.0949355677683297
2019-05-28,0.0,0.24520564473329926,4.536530435518949e-10,0.0,1.0937795834004628e-11,0.0,0.0,2.0966769157355136
2019-05-29,0.0,0.2435601302100299,4.53842355159297e-10,0.0,1.0867889351894585e-11,0.0,0.0,2.0969257913592734
2019-05-30,0.0,0.2442254485285967,4.5645493719911774e-10,0.0,1.0908809138090397e-11,0.0,0.0,2.098667530026024
2019-05-31,0.0,0.24093436312303054,4.5751521443219285e-10,0.0,1.0809918140555272e-11,0.0,0.0,2.1031431889082493
2019-06-03,0.0,0.13717389856349607,0.07155427814430915,1.3263102251883962e-12,0.0,0.032988034206581786,0.0,2.1057116672965717
2019-06-04,0.0,0.14015152459506852,0.07157796829797534,1.329215904413657e-12,0.0,0.03261191915016861,0.0,2.104217644875606
2019-06-05,0.0,0.14136553104680827,0.07153058308178394,1.3185614824396742e-12,0.0,0.03242758891354114,0.0,2.1052132693819336
2019-06-06,0.0,0.14228476986069516,0.0716667793754989,1.3192072330699587e-12,0.0,0.03253220937285294,0.0,2.1039687387490242
2019-06-07,0.0,0.14370864906910324,0.07198657681455635,1.329538581117779e-12,0.0,0.032813677453357795,0.0,2.1062096747702266
2019-06-10,0.0,0.14436808831480286,0.07172599985080534,1.343421756243185e-12,0.0,0.0325048158321095,0.0,2.104217644875606
2019-06-11,0.0,0.14433312024513723,0.07179114531895786,1.3585961678144667e-12,0.0,0.03252474277586205,0.0,2.103470340834386
2019-06-12,0.0,0.14407835517824039,0.0718977313750196,1.3440675068734695e-12,0.0,0.03254964144402554,0.0,2.1052132693819336
2019-06-13,0.0,0.14467286061656187,0.07208130306720793,1.3418073134637999e-12,0.0,0.03266174251646632,0.0,2.1074551815055935
2019-06-14,0.0,0.1445129950947557,0.07211094766687434,1.3269555785966404e-12,0.0,0.03274392914561297,0.0,2.1067078774643737
2019-06-17,0.0,0.144567956407565,0.07214645344421947,1.3321936132355702e-12,0.0,0.03280121710659613,0.0,2.105711667296572
2019-06-18,0.0,0.14608171674444204,0.07262612260408098,1.3644003762682617e-12,0.0,0.032965610387943836,0.0,2.1059601829821712
2019-06-19,0.0,0.14641143636729187,0.07308804623855848,1.375786613647941e-12,0.0,0.033012938881661597,0.0,2.1104436167885074
2019-06-20,0.0,0.14781032000060318,0.07348480476944737,1.395956622006184e-12,0.0,0.033100105244440944,0.0,2.1114394365153264
2019-06-21,0.0,0.1475954609966504,0.07321831753942738,1.3914022064987202e-12,0.0,0.03273645453940033,0.0,2.1104436167885074
2019-06-24,0.0,0.1474147658289303,0.07340189904933377,1.3894502573923728e-12,0.0,0.03298055359345282,0.0,2.111688342641908
2019-06-25,0.0,0.14596889887846476,0.07318279212664616,1.3751360963531722e-12,0.0,0.033082687189406434,0.0,2.1121873262180206
2019-06-26,0.0,0.14582333262709685,0.07303473112066199,1.3881489579881414e-12,0.0,0.03287096140973009,0.0,2.1096970936292534
2019-06-27,0.0,0.14634039038582314,0.07346111952464021,1.3979085711125315e-12,0.0,0.03310260011702091,0.0,2.1114394365153264
2019-06-28,0.0,0.14709345848778935,0.0736506162096746,1.395956622006184e-12,0.0,0.033080184307604725,0.0,2.1114394365153264
2019-07-01,0.0,0.1739824541801574,0.4217942706018668,2.261234441372716e-13,0.0,4.575020917663153e-13,0.0,1.769537533216345
2019-07-02,0.0,0.17443554910123513,0.42294836496160665,2.25550579143674e-13,0.0,4.610310051063876e-13,0.0,1.7705839880067227
2019-07-03,0.0,0.1758301659168193,0.42410265573905903,2.251339500574212e-13,0.0,4.643177664204501e-13,0.0,1.7710022752391092
2019-07-05,0.0,0.17563007036100214,0.4203685024859637,2.2357161217999911e-13,0.0,4.581595161973151e-13,0.0,1.7674452784883987
2019-07-08,0.0,0.17466505661098375,0.41979139918674735,2.2221758884570344e-13,0.0,4.587822443843316e-13,0.0,1.766608867736828
2019-07-09,0.0,0.17488276163152655,0.4189088102251316,2.215405877765686e-13,0.0,4.586091795193417e-13,0.0,1.7659807001788366
2019-07-10,0.0,0.17571834393042984,0.4198592474766051,2.2341539746868027e-13,0.0,4.56083820340249e-13,0.0,1.769119245983958
2019-07-11,0.0,0.17613028096982014,0.41738107325672913,2.2299876838242745e-13,0.0,4.4999476830611487e-13,0.0,1.7682821803795772
2019-07-12,0.0,0.17691880414243305,0.41778849971195453,2.2315498309374632e-13,0.0,4.5051379635911333e-13,0.0,1.7684914058523717
2019-07-15,0.0,0.17697766575792923,0.4185013557102329,2.23988220070226e-13,0.0,4.531083814842019e-13,0.0,1.7689098567979609
2019-07-16,0.0,0.17640688531349236,0.41761873868894395,2.2367576945156234e-13,0.0,4.517591972191559e-13,0.0,1.7682821803795772
2019-07-17,0.0,0.1752064439553058,0.4198253513913494,2.2299876838242748e-13,0.0,4.566372115532887e-13,0.0,1.7699561478751364
2019-07-18,0.0,0.1758477942353616,0.42080976890709826,2.2435279171672315e-13,0.0,4.566717134983059e-13,0.0,1.77204823888988
2019-07-19,0.0,0.17487097799613738,0.4201648453776973,2.2320706172952792e-13,0.0,4.555993775032532e-13,0.0,1.7701655370611336
2019-07-22,0.0,0.17530054335406992,0.4214548607945385,2.2325916156133547e-13,0.0,4.564643409872652e-13,0.0,1.7703747625339281
2019-07-23,0.0,0.17655396393696637,0.42169232980904076,2.2351951234819157e-13,0.0,4.5397351151018494e-13,0.0,1.7699561478751364
2019-07-24,0.0,0.1773837015527166,0.422880544731422,2.2388408399468873e-13,0.0,4.559452574202763e-13,0.0,1.770374762533928
2019-07-25,0.0,0.17653631676460751,0.4215225407263569,2.2190511703101385e-13,0.0,4.5376572264421627e-13,0.0,1.7693279803171449
2019-07-26,0.0,0.1777191298042518,0.42209972820459296,2.2237382475304827e-13,0.0,4.548381696672498e-13,0.0,1.7695375332163445
2019-07-29,0.0,0.17739548518810583,0.42182827892581537,2.2195717447076948e-13,0.0,4.549765938022465e-13,0.0,1.7695375332163445
2019-07-30,0.0,0.17695998087793713,0.42169232980904076,2.2023860068600258e-13,0.0,4.56083820340249e-13,0.0,1.7697467586891393
2019-07-31,0.0,0.17502397671803094,0.42206580405966404,2.175305328213853e-13,0.0,4.59750852488371e-13,0.0,1.7695375332163445
2019-08-01,0.0,0.3694700420386643,0.7235699128595301,0.0,0.0,0.0,0.5128888635454691,0.7676359432224915
2019-08-02,0.0,0.36668808855243284,0.7243225890676979,0.0,0.0,0.0,0.5139522211708707,0.7678174509246508
2019-08-05,0.0,0.3556607284626456,0.724843555141032,0.0,0.0,0.0,0.5183913844638762,0.7693588146146618
2019-08-06,0.0,0.360648129877181,0.7293588966462118,0.0,0.0,0.0,0.519223588491496,0.7697216175636132
2019-08-07,0.0,0.3608611225636358,0.7292432324438155,0.0,0.0,0.0,0.519223588491496,0.7698121235500978
2019-08-08,0.0,0.36794131262689117,0.7312115279672666,0.0,0.0,0.0,0.5192698483971127,0.7695402514983655
2019-08-09,0.0,0.3654350250756643,0.7290694498426904,0.0,0.0,0.0,0.5184837218622325,0.7690868009260181
2019-08-12,0.0,0.36098638876189004,0.7336429574628541,0.0,0.0,0.0,0.5217669712360277,0.7699031960842285
2019-08-13,0.0,0.36660036206423213,0.7330640638558115,0.0,0.0,0.0,0.5199172681802936,0.7689964365764453
2019-08-14,0.0,0.3557609815706715,0.7352059511153672,0.0,0.0,0.0,0.523385155868226,0.7699936312522572
2019-08-15,0.0,0.356700718954114,0.7387951678250398,0.0,0.0,0.0,0.52671440976961,0.7716255717472085
2019-08-16,0.0,0.3619638666024989,0.7401265467752297,0.0,0.0,0.0,0.5253272692874672,0.7715352073976356
2019-08-19,0.0,0.3663247764280726,0.7376953081446628,0.0,0.0,0.0,0.5228303288614292,0.7707190955132484
2019-08-20,0.0,0.3635176894033453,0.7419791780962846,0.0,0.0,0.0,0.5251424120778776,0.7712629812536245
2019-08-21,0.0,0.36647513601540027,0.7433107001952398,0.0,0.0,0.0,0.5237550162177069,0.7705374461741775
2019-08-22,0.0,0.36636227598870386,0.7405897284636209,0.0,0.0,0.0,0.5225989928507704,0.7701749264990493
2019-08-23,0.0,0.3569513316494677,0.7433107001952399,0.0,0.0,0.0,0.5261132498920457,0.7714444889557839
2019-08-26,0.0,0.3608986622736895,0.7433683891476727,0.0,0.0,0.0,0.5256046463082902,0.7710818276437441
2019-08-27,0.0,0.3594826322909229,0.7473629554445385,0.0,0.0,0.0,0.5278703601713957,0.7713538413323878
2019-08-28,0.0,0.3620140132312232,0.7473629554445385,0.0,0.0,0.0,0.5280553997938624,0.7715352073976356
2019-08-29,0.0,0.36663794192370847,0.7457419388258067,0.0,0.0,0.0,0.5270381561437759,0.7711724044486843
2019-08-30,0.0,0.3664751360154004,0.7456262746234105,0.0,0.0,0.0,0.5271767899303244,0.7714444889557839
2019-09-03,0.0,0.4593687853676248,0.8507899101968568,0.0,0.0,0.45445814213563707,0.3325155780102897,0.3125021816532028
2019-09-04,0.0,0.46458274550392786,0.8523811292380352,0.0,0.0,0.4551371157492163,0.333040394726638,0.3127595106326753
2019-09-05,0.0,0.4705551817581977,0.8461491725623768,0.0,0.0,0.44689448070487764,0.3303585186229099,0.3120610216895087
2019-09-06,0.0,0.4709185496801603,0.8491987456532138,0.0,0.0,0.450074424358823,0.3305625948785385,0.3120977133564047
2019-09-09,0.0,0.4711556145977628,0.8429670069676974,0.0,0.0,0.4420786439456171,0.32852213081362514,0.31176685771631646
2019-09-10,0.0,0.47104495392941365,0.8358732262658319,0.0,0.0,0.43432986621710107,0.3261317889378129,0.3112520850959124
2019-09-11,0.0,0.4743944893560645,0.8352101547515496,0.0,0.0,0.4335581123743076,0.3258110943988429,0.3112520850959124
2019-09-12,0.0,0.4760377952188049,0.8340830367225869,0.0,0.0,0.4307180009854521,0.32508231623124023,0.3111786730967558
2019-09-13,0.0,0.47572170866200153,0.826591642001801,0.0,0.0,0.4215182490446346,0.3221090666257201,0.3106639291417165
2019-09-16,0.0,0.4742522909034603,0.8307681696289942,0.0,0.0,0.42688968145309386,0.3235083023388174,0.31092122945582423
2019-09-17,0.0,0.47545305533769733,0.8328897586855418,0.0,0.0,0.42920518973740307,0.3243535839853872,0.31106831144242036
2019-09-18,0.0,0.47573755348779895,0.8349448062512586,0.0,0.0,0.43102669265233234,0.3244701563469789,0.3108844804581988
2019-09-19,0.0,0.4757059144586506,0.8373315803154907,0.0,0.0,0.4323232470044151,0.32461602678487367,0.3109212294558243
2019-09-20,0.0,0.4734583790728473,0.8430994904764689,0.0,0.0,0.43803436362440695,0.32648159786608727,0.3112520850959125
2019-09-23,0.0,0.4733472121800318,0.8425028514579465,0.0,0.0,0.43794178079993573,0.3269480021168281,0.31143603074159315
2019-09-24,0.0,0.4696329926478057,0.8451547560323276,0.0,0.0,0.4432209264910383,0.3285804514357333,0.31176685771631657
2019-09-25,0.0,0.47241064629479496,0.8403813713964698,0.0,0.0,0.4367378586235099,0.3264233690874786,0.3113624754156127
2019-09-26,0.0,0.471426495309719,0.8421713429495731,0.0,0.0,0.4395472242236417,0.3271229180614027,0.31150950007147926
2019-09-27,0.0,0.46888686840681837,0.8423703134516397,0.0,0.0,0.4406275216797581,0.3275892763903938,0.3116933023903361
2019-09-30,0.0,0.47106145684701733,0.8451547560323277,0.0,0.0,0.44170806589180334,0.3278516962290054,0.3118403557115675
2019-10-01,0.0,0.5412869008571003,0.861929196264773,0.0,5.520826058284049e-15,0.23855172431612928,0.6357271129308739,0.11807612219588076
2019-10-02,0.0,0.5317251508082229,0.86159077415341,0.0,5.407964000464399e-15,0.23913457501488483,0.6379288533391912,0.11820147477394664
2019-10-03,0.0,0.5360816066495571,0.8649763276375579,0.0,5.443874152486312e-15,0.2413160267525041,0.6412594580093703,0.11845215824653263
2019-10-04,0.0,0.5433359692399726,0.8685649565946989,0.0,5.486624537340457e-15,0.24309776844130962,0.6425015860955,0.11843825909369744
2019-10-07,0.0,0.5409915529076398,0.8641638036838325,0.0,5.479784304508226e-15,0.24108298213555845,0.6403563222001065,0.1183128848320858
2019-10-08,0.0,0.5325928273932533,0.8634187309875393,0.0,5.42848434217866e-15,0.24173237145698587,0.641711270112761,0.11838254322285498
2019-10-09,0.0,0.5376505359302169,0.8637573196452171,0.0,5.467815680963992e-15,0.24036692132679735,0.640074161634359,0.1183128848320858
2019-10-10,0.0,0.5412869008571001,0.8586788228726806,0.0,5.506290741906774e-15,0.2367868032935184,0.6360657944093197,0.11817362225941185
2019-10-11,0.0,0.5468983941579814,0.8571214482844148,0.0,5.6046174833491496e-15,0.2338561011545992,0.6317189233049318,0.11806219051772693
2019-10-14,0.0,0.5462893898651433,0.8599654486687683,0.0,5.581531875931585e-15,0.23555451012747064,0.6334690292089558,0.11807612219588076
2019-10-15,0.0,0.5516978424887894,0.857663167930524,0.0,5.646513017490483e-15,0.232707034412756,0.6304205407047498,0.11804830220666461
2019-10-16,0.0,0.5508117397709742,0.8586113716152485,0.0,5.655063308530773e-15,0.23299022215309695,0.6316624911917822,0.1181039963939613
2019-10-17,0.0,0.552436065188856,0.8598298799686455,0.0,5.668743060630367e-15,0.2324240592558741,0.6314365407403125,0.1181039963939613
2019-10-18,0.0,0.550018003194818,0.8609134858071782,0.0,5.6661781517094975e-15,0.2324240592558741,0.6320010838706791,0.11814576974487703
2019-10-21,0.0,0.5537466753939264,0.8589496826957351,0.0,5.6969584858896715e-15,0.2306755868784045,0.6296867456347086,0.11809007555758033
2019-10-22,0.0,0.5519377354315941,0.8604395505111305,0.0,5.683278377007642e-15,0.23202442892585748,0.631154557773662,0.11813180554140455
2019-10-23,0.0,0.5535436347166911,0.8609134858071782,0.0,5.71405906797025e-15,0.23225750011573554,0.6313801086271629,0.11811793891388801
2019-10-24,0.0,0.5544481046978572,0.862809282506807,0.0,5.724319060436162e-15,0.23179125144424995,0.6312672888006381,0.11811793891388801
2019-10-25,0.0,0.5567185221518819,0.8613195812377262,0.0,5.7303040857731485e-15,0.23065889907687184,0.6299124740873067,0.1180483022066646
2019-10-28,0.0,0.5598564395826356,0.8587465517073036,0.0,5.755954958894017e-15,0.22856083320105136,0.6275415261390894,0.1180064963304302
2019-10-29,0.0,0.5596904866487051,0.8565120553191207,0.0,5.754244900685959e-15,0.22871073111258963,0.6281058472705846,0.11803435968673787
2019-10-30,0.0,0.5614070604693784,0.8595591866919055,0.0,5.778185358816336e-15,0.2320576982371934,0.631154557773662,0.11810399639396127
2019-10-31,0.0,0.5599118357198575,0.8647731411336883,0.0,5.7645045363694385e-15,0.2351882288275871,0.6351626586000555,0.11831288483208574
2019-11-01,0.0,0.3157347792043568,0.6347042053043934,0.0,6.258940491095919e-15,0.0,0.31216458374230155,1.1547887269653714
2019-11-04,0.0,0.3170033837395037,0.6317170470656877,0.0,6.291146144803873e-15,0.0,0.31057771613822693,1.1539704621414522
2019-11-05,0.0,0.316652658282316,0.6280827878987045,0.0,6.279184022914207e-15,0.0,0.30890731192670207,1.153153573798215
2019-11-06,0.0,0.31672488871502574,0.6316174398459925,0.0,6.276423680927149e-15,0.0,0.30979820874784775,1.153834931735834
2019-11-07,0.0,0.3178386714620284,0.6266886531756392,0.0,6.295746842771452e-15,0.0,0.30732050991012344,1.1524724276268545
2019-11-08,0.0,0.31862258216456557,0.6258424192196752,0.0,6.292066514777857e-15,0.0,0.3069028705978695,1.1526086992143783
2019-11-11,0.0,0.3180140506365313,0.6260414708356579,0.0,6.283785488816683e-15,0.0,0.30723699516517183,1.1528810306231672
2019-11-12,0.0,0.31868438589091425,0.6266390327421253,0.0,6.2865458308037415e-15,0.0,0.3073761718317587,1.1530171963275615
2019-11-13,0.0,0.3187876004163438,0.6281324083322185,0.0,6.264462326972381e-15,0.0,0.30821136300627183,1.1535621767945274
2019-11-14,0.0,0.31925163818714036,0.6314182254066022,0.0,6.2469791371411505e-15,0.0,0.3097703559245315,1.154652137728459
2019-11-15,0.0,0.3215618608202166,0.6315177919204454,0.0,6.2865458308037415e-15,0.0,0.30951976796467945,1.1542437464984052
2019-11-18,0.0,0.32179904372106816,0.6322147982232003,0.0,6.293906486790931e-15,0.0,0.31004873112020387,1.1547887269653712
2019-11-19,0.0,0.32170632168563607,0.6334595017637968,0.0,6.28562469289486e-15,0.0,0.3106334436473583,1.1546521377284593
2019-11-20,0.0,0.3205098817995625,0.6343555596825342,0.0,6.246057999232269e-15,0.0,0.3117748628408601,1.1551972240785546
2019-11-21,0.0,0.319994203874233,0.6328620212690332,0.0,6.2377765893036464e-15,0.0,0.3109953117254836,1.1546521377284593
2019-11-22,0.0,0.3207057854686059,0.6346044759671424,0.0,6.2552605470697735e-15,0.0,0.31093967166634706,1.1545158661409354
2019-11-25,0.0,0.323191387276185,0.6367949799775462,0.0,6.304948238706611e-15,0.0,0.31107882647043517,1.1546521377284593
2019-11-26,0.0,0.32392365782418925,0.6384377867501082,0.0,6.301268294680465e-15,0.0,0.3116634296850962,1.1551972240785546
2019-11-27,0.0,0.3253674770747483,0.6383881256107423,0.0,6.317831498505158e-15,0.0,0.31085611319639805,1.1545158661409356
2019-11-29,0.0,0.3241609065086772,0.6370938016366318,0.0,6.273664106874988e-15,0.0,0.31060554709904464,1.1549248926697657
2019-12-02,0.0,0.29894089112652267,0.6281556783493089,0.0,3.165182354101379e-14,0.014059721333388857,2.7688962234151404e-13,1.4786392816891023
2019-12-03,0.0,0.29693606026917724,0.6330001042297395,0.0,3.153516576791548e-14,0.014354515798925245,2.7935901829263806e-13,1.4807363796298225
2019-12-04,0.0,0.2987682259752423,0.6321597668497317,0.0,3.182447844717218e-14,0.014211185114801489,2.782864104893293e-13,1.4800377537914395
2019-12-05,0.0,0.29930540304670444,0.6314677693535647,0.0,3.176381585994938e-14,0.014142057829337413,2.776379324428852e-13,1.4793383143360088
2019-12-06,0.0,0.3020392577444134,0.6311216698311036,0.0,3.205313048639062e-14,0.014063785457138454,2.7678988808444653e-13,1.478814073751539
2019-12-09,0.0,0.30108966059775444,0.6310227497020424,0.0,3.188513714002589e-14,0.014094280934629494,2.770144319697448e-13,1.478814073751539
2019-12-10,0.0,0.30075387521496677,0.6310227497020424,0.0,3.189913739688318e-14,0.014095297773865173,2.7669015382737897e-13,1.4781149055017908
2019-12-11,0.0,0.30160765605159556,0.6334944630165393,0.0,3.2067130743247915e-14,0.014206100918623088,2.7783744007616414e-13,1.4793383143360088
2019-12-12,0.0,0.3042072088332661,0.6305778912895241,0.0,3.228177863123999e-14,0.013972299024665336,2.756425431569457e-13,1.4779402490421953
2019-12-13,0.0,0.3043894494970112,0.6346808596092571,0.0,3.250576911066478e-14,0.01413392634864509,2.772638751900591e-13,1.4796876272552004
2019-12-16,0.0,0.30648061292999684,0.6332473642426414,0.0,3.2853080628690765e-14,0.014006858625905975,2.7596682129931154e-13,1.4788140737515392
2019-12-17,0.0,0.3065477944807076,0.6327531263850947,0.0,3.266432250636969e-14,0.013987549996603973,2.7599172063432763e-13,1.479163929082096
2019-12-18,0.0,0.3065669760983286,0.6323080261140703,0.0,3.262184272840049e-14,0.013872671411920542,2.752434105329565e-13,1.479338314336009
2019-12-19,0.0,0.307823570904998,0.6329325853967414,0.0,3.262184272840049e-14,0.013894867282677114,2.7545823331102537e-13,1.4796356913669821
2019-12-20,0.0,0.30917310630868894,0.6327343420411085,0.0,3.264544455223459e-14,0.013913199487657416,2.7545823331102537e-13,1.4796356913669821
2019-12-23,0.0,0.309645457466692,0.6330317070745578,0.0,3.2697352597756365e-14,0.013892833604205757,2.752084966971327e-13,1.4792859716392668
2019-12-24,0.0,0.3096551247572314,0.6336760584449912,0.0,3.2664322506369696e-14,0.01393254368208372,2.7568307058990196e-13,1.4794607637017037
2019-12-26,0.0,0.3113034895722807,0.6348160182045068,0.0,3.2805884769760744e-14,0.013966143024968248,2.7608275088190413e-13,1.4799863603145862
2019-12-27,0.0,0.31122633480411466,0.6357081536146059,0.0,3.286251279061243e-14,0.013981416629258713,2.7648239205476247e-13,1.4810363331147802
2019-12-30,0.0,0.30951051310413025,0.6368482343033746,0.0,3.261713443617784e-14,0.013930514853402035,2.7630752948206507e-13,1.481561387316298
2019-12-31,0.0,0.31026235909241284,0.6342212881376083,0.0,3.276813275585962e-14,0.01379407733700632,2.7530838743077547e-13,1.4813865952538612
